AvgSpeed,BCFG,BR,Cool,DZ,Date,Depth,DewPoint,FG,FG+,FU,GR,HZ,Heat,MIFG,PrecipTotal,RA,ResultDir,ResultSpeed,SN,SQ,SeaLevel,SnowFall,StationNum,StnPressure,Sunrise,Sunset,TS,TSRA,Tavg,Tmax,Tmin,VCFG,VCTS,WetBulb
7.5,0,1,0.0,0,2011-06-10,,56,0,0,0,0.0,1,4.0,,0.44,1,1,6.1,0,0,29.92,,2,29.26,,,1,1,61.0,71,51,0.0,0,58.0
5.8,0,1,0.0,1,2011-06-11,,54,0,0,0,0.0,0,6.0,,0.1,1,2,5.4,0,0,29.94,,2,29.29,,,1,1,59.0,65,53,0.0,0,56.0
9.9,0,0,0.0,0,2011-06-12,,45,0,0,0,0.0,0,7.0,,0.0,0,2,9.4,0,0,30.09,,2,29.44,,,0,0,58.0,64,51,0.0,0,52.0
8.7,0,0,0.0,0,2011-06-13,,43,0,0,0,0.0,0,1.0,,0.0,0,6,8.0,0,0,30.11,,2,29.44,,,0,0,64.0,71,56,0.0,0,53.0
8.3,0,0,3.0,0,2011-06-14,,49,0,0,0,0.0,0,0.0,,0.0,0,9,7.8,0,0,30.0,,2,29.31,,,0,0,68.0,77,58,0.0,0,57.0
11.2,0,1,0.0,0,2011-06-15,,59,0,0,0,0.0,0,0.0,,0.84,1,16,8.4,0,0,29.73,,2,29.07,,,1,1,65.0,72,57,0.0,0,62.0
9.1,0,1,7.0,0,2011-06-16,,59,0,0,0,0.0,0,0.0,,0.03,1,26,6.6,0,0,29.75,,2,29.12,,,0,0,72.0,81,62,0.0,0,63.0
6.2,0,0,8.0,0,2011-06-17,,60,0,0,0,0.0,0,0.0,,0.0,0,7,5.3,0,0,29.81,,2,29.18,,,0,0,73.0,82,64,0.0,0,65.0
6.4,0,0,8.0,0,2011-06-18,,62,0,0,0,0.0,0,0.0,,0.0,0,8,4.5,0,0,29.8,,2,29.16,,,0,0,73.0,83,63,0.0,0,66.0
4.9,0,1,9.0,0,2011-06-19,,65,0,0,0,0.0,0,0.0,,0.0,0,14,3.7,0,0,29.73,,2,29.08,,,0,0,74.0,83,65,0.0,0,69.0
9.5,0,1,10.0,0,2011-06-20,,67,0,0,0,0.0,0,0.0,,1.23,1,16,8.0,0,0,29.7,,2,29.07,,,1,1,75.0,80,69,0.0,0,69.0
11.8,0,1,14.0,0,2011-06-21,,70,0,0,0,0.0,0,0.0,,0.08,1,18,11.0,0,0,29.63,,2,28.98,,,1,1,79.0,89,69,0.0,0,73.0
13.4,0,0,6.0,0,2011-06-22,,62,0,0,0,0.0,0,0.0,,0.02,0,21,12.9,0,0,29.59,,2,28.95,,,0,0,71.0,75,66,0.0,0,65.0
13.5,0,1,3.0,0,2011-06-23,,60,0,0,0,0.0,0,0.0,,0.05,1,26,12.6,0,0,29.6,,2,28.96,,,0,0,68.0,72,63,0.0,0,63.0
8.7,0,0,0.0,0,2011-06-24,,55,0,0,0,0.0,0,1.0,,0.0,0,29,8.5,0,0,29.76,,2,29.13,,,0,0,64.0,68,60,0.0,0,59.0
5.8,0,0,5.0,0,2011-06-25,,52,0,0,0,0.0,0,0.0,,0.001,1,9,3.9,0,0,29.91,,2,29.28,,,0,0,70.0,78,61,0.0,0,60.0
7.0,0,0,7.0,0,2011-06-26,,53,0,0,0,0.0,0,0.0,,0.0,0,9,6.5,0,0,29.93,,2,29.28,,,0,0,72.0,80,64,0.0,0,61.0
9.2,0,1,9.0,0,2011-06-27,,64,0,0,0,0.0,0,0.0,,0.14,1,21,6.4,0,0,29.79,,2,29.15,,,0,0,74.0,80,67,0.0,0,67.0
8.6,0,0,8.0,0,2011-06-28,,53,0,0,0,0.0,0,0.0,,0.0,0,30,7.2,0,0,29.97,,2,29.34,,,0,0,73.0,81,65,0.0,0,61.0
5.9,0,0,7.0,0,2011-06-29,,55,0,0,0,0.0,0,0.0,,0.0,0,8,3.9,0,0,30.04,,2,29.41,,,0,0,72.0,80,63,0.0,0,62.0
10.6,0,0,13.0,0,2011-06-30,,61,0,0,0,0.0,0,0.0,,0.03,1,16,9.2,0,0,29.99,,2,29.34,,,1,1,78.0,89,66,0.0,1,67.0
10.8,0,0,15.0,0,2011-07-01,,63,0,0,0,0.0,0,0.0,,0.01,1,18,10.4,0,0,29.95,,2,29.31,,,1,0,80.0,89,70,0.0,0,68.0
7.5,0,1,18.0,0,2011-07-02,,71,0,0,0,0.0,0,0.0,,0.0,0,23,3.1,0,0,29.94,,2,29.31,,,0,0,83.0,93,73,0.0,0,74.0
6.1,0,0,13.0,0,2011-07-03,,58,0,0,0,0.0,0,0.0,,0.0,0,3,4.4,0,0,29.96,,2,29.33,,,0,0,78.0,86,70,0.0,0,65.0
4.5,0,0,13.0,0,2011-07-04,,53,0,0,1,0.0,0,0.0,,0.0,0,7,3.3,0,0,29.95,,2,29.32,,,0,0,78.0,88,68,0.0,0,63.0
5.6,0,0,15.0,0,2011-07-05,,59,0,0,0,0.0,0,0.0,,0.0,0,26,4.9,0,0,29.94,,2,29.31,,,0,0,80.0,92,67,0.0,0,68.0
7.3,0,0,14.0,0,2011-07-06,,60,0,0,0,0.0,0,0.0,,0.0,0,4,5.9,0,0,29.95,,2,29.33,,,0,0,79.0,87,71,0.0,0,67.0
7.1,0,0,9.0,0,2011-07-07,,55,0,0,0,0.0,0,0.0,,0.07,1,7,5.7,0,0,29.93,,2,29.28,,,0,0,74.0,81,66,0.0,0,63.0
6.5,0,0,11.0,0,2011-07-08,,52,0,0,0,0.0,0,0.0,,0.0,0,4,5.2,0,0,29.86,,2,29.22,,,0,0,76.0,86,65,0.0,0,63.0
6.5,0,0,14.0,0,2011-07-09,,60,0,0,0,0.0,0,0.0,,0.0,0,18,5.4,0,0,29.9,,2,29.27,,,0,0,79.0,90,67,0.0,0,68.0
8.1,0,0,18.0,0,2011-07-10,,67,0,0,0,0.0,1,0.0,,0.001,0,19,7.8,0,0,29.87,,2,29.23,,,0,0,83.0,91,75,0.0,0,72.0
8.0,0,1,15.0,0,2011-07-11,,70,0,0,0,0.0,0,0.0,,0.13,1,24,5.3,0,0,29.81,,2,29.18,,,1,1,80.0,90,70,0.0,0,74.0
7.0,0,0,15.0,0,2011-07-12,,64,0,0,0,0.0,0,0.0,,0.01,1,4,4.5,0,0,29.92,,2,29.31,,,0,0,80.0,88,71,0.0,0,69.0
12.2,0,0,5.0,0,2011-07-13,,57,0,0,0,0.0,0,0.0,,0.0,0,4,11.6,0,0,30.04,,2,29.4,,,0,0,70.0,74,66,0.0,0,63.0
8.7,0,0,9.0,0,2011-07-14,,56,0,0,0,0.0,0,0.0,,0.0,0,9,7.3,0,0,30.0,,2,29.35,,,0,0,74.0,82,65,0.0,0,63.0
6.8,0,0,14.0,0,2011-07-15,,60,0,0,0,0.0,0,0.0,,0.0,0,10,6.2,0,0,29.96,,2,29.33,,,0,0,79.0,86,71,0.0,0,67.0
2.7,0,0,17.0,0,2011-07-16,,60,0,0,0,0.0,0,0.0,,0.0,0,19,2.5,0,0,30.0,,2,29.38,,,0,0,82.0,90,74,0.0,0,68.0
7.2,0,0,20.0,0,2011-07-17,,69,0,0,0,0.0,0,0.0,,0.0,0,23,6.8,0,0,30.04,,2,29.41,,,0,0,85.0,95,74,0.0,0,74.0
11.7,0,0,22.0,0,2011-07-18,,74,0,0,0,0.0,1,0.0,,0.001,0,24,11.2,0,0,29.94,,2,29.29,,,0,0,87.0,93,81,0.0,0,77.0
6.6,0,1,21.0,0,2011-07-19,,73,0,0,0,0.0,0,0.0,,0.0,0,6,3.2,0,0,29.86,,2,29.23,,,0,0,86.0,92,79,0.0,0,77.0
9.9,0,0,24.0,0,2011-07-20,,73,0,0,0,0.0,0,0.0,,0.0,0,23,7.6,0,0,29.78,,2,29.15,,,1,0,89.0,100,77,0.0,0,77.0
10.0,0,0,27.0,0,2011-07-21,,72,0,0,0,0.0,0,0.0,,0.0,0,26,5.3,0,0,29.77,,2,29.16,,,0,0,92.0,101,82,0.0,0,77.0
8.2,0,1,6.059548254620124,0,2011-07-22,,70,0,0,0,0.0,0,3.1813826146475015,,0.14,1,10,3.8,0,0,29.86,,2,29.23,,,1,1,67.87816563997262,100,71,0.0,0,74.0
4.9,0,1,14.0,0,2011-07-23,,70,0,0,0,0.0,0,0.0,,0.04,1,20,0.7,0,0,29.93,,2,29.28,,,1,1,79.0,87,70,0.0,1,73.0
5.7,0,0,15.0,0,2011-07-24,,69,1,1,0,0.0,0,0.0,,0.02,1,20,0.7,0,0,29.95,,2,29.32,,,1,1,80.0,87,72,1.0,0,72.0
6.1,0,0,17.0,0,2011-07-25,,67,0,0,0,0.0,0,0.0,,0.01,0,35,2.1,0,0,29.89,,2,29.25,,,0,0,82.0,90,73,0.0,0,71.0
8.0,0,0,14.0,0,2011-07-26,,62,0,0,0,0.0,0,0.0,,0.01,0,6,5.9,0,0,29.86,,2,29.23,,,0,0,79.0,85,72,0.0,0,68.0
9.9,0,1,17.0,0,2011-07-27,,66,0,0,0,0.0,0,0.0,,0.001,0,16,6.0,0,0,29.84,,2,29.21,,,1,0,82.0,92,72,0.0,0,71.0
6.8,0,0,16.0,0,2011-07-28,,71,0,0,0,0.0,0,0.0,,0.001,1,21,3.3,0,0,29.87,,2,29.26,,,1,0,81.0,88,74,0.0,0,74.0
5.6,0,1,15.0,0,2011-07-29,,69,0,0,0,0.0,0,0.0,,0.36,1,4,3.5,0,0,29.96,,2,29.34,,,1,1,80.0,86,74,0.0,0,72.0
3.4,0,0,15.0,0,2011-07-30,,65,0,0,0,0.0,0,0.0,,0.0,0,11,2.0,0,0,30.03,,2,29.41,,,0,0,80.0,91,68,0.0,0,71.0
5.0,0,0,17.0,0,2011-07-31,,69,0,0,0,0.0,0,0.0,,0.0,0,23,4.5,0,0,30.04,,2,29.41,,,0,0,82.0,91,73,0.0,0,73.0
5.9,0,1,19.0,0,2011-08-01,,71,0,0,0,0.0,1,0.0,,0.0,0,25,3.1,0,0,29.97,,2,29.33,,,0,0,84.0,91,76,0.0,0,75.0
8.5,0,0,19.0,0,2011-08-02,,73,0,0,0,0.0,1,0.0,,0.28,1,20,8.0,0,0,29.75,,2,29.1,,,1,1,84.0,93,74,0.0,0,77.0
10.3,0,1,15.0,0,2011-08-03,,66,0,0,0,0.0,0,0.0,,0.0,0,1,9.6,0,0,29.78,,2,29.16,,,0,0,80.0,87,73,0.0,0,71.0
6.7,0,0,11.0,0,2011-08-04,,67,0,0,0,0.0,0,0.0,,0.0,0,5,4.8,0,0,29.92,,2,29.3,,,0,0,76.0,82,69,0.0,0,70.0
6.0,0,0,12.0,0,2011-08-05,,68,0,0,0,0.0,0,0.0,,0.001,0,7,5.2,0,0,29.91,,2,29.26,,,0,0,77.0,84,70,0.0,0,71.0
3.7,0,1,14.0,0,2011-08-06,,70,0,0,0,0.0,0,0.0,,0.69,1,3,1.3,0,0,29.8,,2,29.15,,,0,0,79.0,85,73,0.0,0,72.0
5.6,0,1,14.0,0,2011-08-07,,69,0,0,0,0.0,1,0.0,,0.49,1,26,3.6,0,0,29.73,,2,29.09,,,0,0,79.0,87,70,0.0,0,72.0
5.8,0,1,10.0,0,2011-08-08,,67,0,0,0,0.0,0,0.0,,0.29,1,6,2.8,0,0,29.7,,2,29.06,,,1,1,75.0,80,69,0.0,0,70.0
11.6,0,1,9.0,0,2011-08-09,,61,0,0,0,0.0,0,0.0,,0.01,0,27,11.0,0,0,29.66,,2,29.03,,,0,0,74.0,82,66,0.0,0,66.0
8.0,0,0,5.0,0,2011-08-10,,54,0,0,0,0.0,0,0.0,,0.0,0,31,4.4,0,0,29.82,,2,29.2,,,0,0,70.0,78,62,0.0,0,61.0
4.2,0,0,6.0,0,2011-08-11,,54,0,0,0,0.0,0,0.0,,0.0,0,23,2.7,0,0,29.93,,2,29.31,,,0,0,71.0,81,60,0.0,0,61.0
8.4,0,0,9.0,0,2011-08-12,,57,0,0,0,0.0,0,0.0,,0.0,0,19,8.2,0,0,29.93,,2,29.28,,,0,0,74.0,82,65,0.0,0,64.0
7.8,0,1,10.0,0,2011-08-13,,63,0,0,0,1.0,0,0.0,,0.93,1,24,5.3,0,0,29.84,,2,29.2,,,1,1,75.0,84,66,0.0,0,66.0
12.6,0,0,4.0,0,2011-08-14,,60,0,0,0,0.0,0,0.0,,0.01,1,35,11.7,0,0,29.93,,2,29.29,,,0,0,69.0,75,62,0.0,0,63.0
5.2,0,0,5.0,0,2011-08-15,,55,0,0,0,0.0,0,0.0,,0.0,0,5,2.7,0,0,29.96,,2,29.33,,,0,0,70.0,80,59,0.0,0,62.0
3.0,0,0,8.0,0,2011-08-16,,56,0,0,0,0.0,0,0.0,,0.0,0,18,2.3,0,0,30.01,,2,29.38,,,0,0,73.0,83,63,0.0,0,63.0
6.2,0,0,9.0,0,2011-08-17,,61,0,0,0,0.0,0,0.0,,0.0,0,21,6.0,0,0,30.01,,2,29.36,,,0,0,74.0,83,65,0.0,0,67.0
5.2,0,0,13.0,0,2011-08-18,,62,0,0,0,0.0,1,0.0,,0.0,0,7,2.8,0,0,29.94,,2,29.28,,,0,0,78.0,85,71,0.0,0,67.0
5.8,0,0,12.0,0,2011-08-19,,62,0,0,0,0.0,0,0.0,,0.0,0,13,4.7,0,0,29.87,,2,29.23,,,0,0,77.0,86,67,0.0,0,68.0
4.9,0,1,9.0,0,2011-08-20,,67,0,0,0,0.0,0,0.0,,0.39,1,16,2.0,0,0,29.9,,2,29.28,,,1,1,74.0,79,68,0.0,0,69.0
7.6,0,1,9.0,0,2011-08-21,,58,0,0,0,0.0,0,0.0,,0.01,1,32,7.0,0,0,29.95,,2,29.32,,,0,0,74.0,81,66,0.0,0,64.0
3.5,0,0,7.0,0,2011-08-22,,59,0,0,0,0.0,0,0.0,,0.0,0,8,0.7,0,0,30.01,,2,29.36,,,0,0,72.0,82,61,0.0,0,64.0
9.5,0,1,5.0,0,2011-08-23,,62,0,0,0,0.0,0,0.0,,0.4,1,20,8.4,0,0,29.86,,2,29.18,,,1,1,70.0,74,66,0.0,0,65.0
11.0,0,0,16.0,0,2011-08-24,,65,0,0,0,0.0,0,0.0,,0.0,0,25,8.1,0,0,29.68,,2,29.05,,,0,0,81.0,91,70,0.0,0,70.0
7.0,0,0,8.0,0,2011-08-25,,59,0,0,0,0.0,0,0.0,,0.0,0,2,3.1,0,0,29.93,,2,29.33,,,0,0,73.0,80,65,0.0,0,64.0
3.4,0,0,7.0,0,2011-08-26,,58,0,0,0,0.0,0,0.0,,0.0,0,20,1.2,0,0,29.97,,2,29.32,,,0,0,72.0,83,61,0.0,0,64.0
9.3,0,0,10.0,0,2011-08-27,,61,0,0,0,0.0,0,0.0,,0.0,0,1,8.1,0,0,29.91,,2,29.26,,,0,0,75.0,83,67,0.0,0,66.0
9.2,0,0,4.0,0,2011-08-28,,55,0,0,0,0.0,0,0.0,,0.0,0,1,8.5,0,0,29.91,,2,29.26,,,0,0,69.0,77,61,0.0,0,61.0
4.2,0,0,5.0,0,2011-08-29,,57,0,0,0,0.0,0,0.0,,0.0,0,6,1.1,0,0,30.0,,2,29.36,,,0,0,70.0,78,61,0.0,0,62.0
6.8,0,0,7.0,0,2011-08-30,,54,0,0,0,0.0,0,0.0,,0.02,1,15,5.9,0,0,30.02,,2,29.38,,,0,0,72.0,79,64,0.0,0,61.0
7.4,0,0,12.0,0,2011-08-31,,64,0,0,0,0.0,0,0.0,,0.05,0,17,5.4,0,0,29.94,,2,29.29,,,0,0,77.0,88,65,0.0,0,69.0
6.3,0,0,19.0,0,2011-09-01,,70,0,0,0,0.0,0,0.0,,0.0,0,21,5.8,0,0,29.89,,2,29.26,,,0,0,84.0,94,74,0.0,0,75.0
6.6,0,0,22.0,0,2011-09-02,,69,0,0,0,0.0,0,0.0,,0.001,0,20,4.0,0,0,29.87,,2,29.24,,,0,0,87.0,94,79,0.0,0,74.0
5.7,0,0,14.0,0,2011-09-03,,68,0,0,0,0.0,0,0.0,,0.15,0,20,1.2,0,0,29.85,,2,29.21,,,0,0,79.0,87,71,0.0,0,71.0
11.5,0,0,2.0,0,2011-09-04,,55,0,0,0,0.0,0,0.0,,0.001,1,32,10.7,0,0,29.92,,2,29.29,,,0,0,67.0,74,60,0.0,0,61.0
16.6,0,0,0.0,0,2011-09-05,,46,0,0,0,0.0,0,5.0,,0.001,0,36,15.9,0,0,30.07,,2,29.43,,,0,0,60.0,67,53,0.0,0,53.0
14.3,0,0,0.0,0,2011-09-06,,47,0,0,0,0.0,0,3.0,,0.0,0,4,13.8,0,0,30.14,,2,29.49,,,0,0,62.0,66,57,0.0,0,54.0
13.3,0,0,0.0,0,2011-09-07,,47,0,0,0,0.0,0,1.0,,0.0,0,2,12.4,0,0,30.13,,2,29.47,,,0,0,64.0,70,58,0.0,0,55.0
15.2,0,1,3.0,1,2011-09-08,,54,0,0,0,0.0,0,0.0,,0.06,1,2,14.9,0,0,30.03,,2,29.36,,,0,0,68.0,74,62,0.0,0,59.0
8.4,0,1,3.0,0,2011-09-09,,61,0,0,0,0.0,0,0.0,,0.11,1,4,7.9,0,0,29.94,,2,29.28,,,0,0,68.0,72,64,0.0,0,63.0
2.0,0,1,2.0,0,2011-09-10,,60,1,1,0,0.0,0,0.0,,0.01,0,14,0.9,0,0,29.99,,2,29.34,,,0,0,67.0,76,58,0.0,0,63.0
4.7,0,1,7.0,0,2011-09-11,,59,0,0,0,0.0,0,0.0,,0.0,0,25,4.3,0,0,29.98,,2,29.33,,,0,0,72.0,83,60,0.0,0,64.0
9.3,0,0,10.0,0,2011-09-12,,59,0,0,0,0.0,0,0.0,,0.0,0,23,9.2,0,0,29.9,,2,29.24,,,0,0,75.0,86,64,0.0,0,65.0
7.8,0,0,2.0,0,2011-09-13,,55,0,0,1,0.0,1,0.0,,0.0,0,31,3.4,0,0,29.89,,2,29.26,,,0,0,67.0,76,58,0.0,0,61.0
8.590129339686868,0,1,0.0,0,2011-09-14,,45,0,0,1,0.0,1,11.0,,0.001,1,32,6.0,0,0,29.963460490463195,,2,29.47,,,0,0,54.0,60,48,0.0,0,51.0
9.0,0,0,0.0,0,2011-09-15,,36,0,0,0,0.0,0,13.0,,0.0,0,36,7.2,0,0,30.32,,2,29.67,,,0,0,52.0,60,44,0.0,0,45.0
3.7,0,0,0.0,0,2011-09-16,,38,0,0,0,0.0,0,11.0,,0.0,0,13,2.6,0,0,30.33,,2,29.65,,,0,0,54.0,59,48,0.0,0,47.0
9.6,0,0,0.0,0,2011-09-17,,44,0,0,0,0.0,0,4.0,,0.0,0,11,8.7,0,0,30.27,,2,29.59,,,0,0,61.0,69,52,0.0,0,52.0
8.0,0,1,0.0,1,2011-09-18,,54,0,0,0,0.0,0,4.0,,0.34,1,14,7.4,0,0,30.11,,2,29.41,,,0,0,61.0,66,56,0.0,0,57.0
5.8,0,1,0.0,0,2011-09-19,,58,0,0,0,0.0,0,3.0,,0.41,1,26,3.8,0,0,29.96,,2,29.3,,,0,0,62.0,68,56,0.0,0,60.0
6.1,1,1,0.0,0,2011-09-20,,54,1,1,0,0.0,0,1.0,,0.01,0,17,5.8,0,0,29.99,,2,29.33,,,0,0,64.0,75,53,0.0,0,58.0
10.3,0,0,0.0,0,2011-09-21,,49,0,0,0,0.0,0,0.0,,0.001,0,24,9.4,0,0,29.94,,2,29.29,,,0,0,65.0,72,57,0.0,0,56.0
7.2,0,0,0.0,0,2011-09-22,,47,0,0,0,0.0,0,7.0,,0.0,0,25,6.5,0,0,30.08,,2,29.42,,,0,0,58.0,63,53,0.0,0,52.0
6.4,0,0,0.0,0,2011-09-23,,46,0,0,0,0.0,0,10.0,,0.02,1,36,4.1,0,0,30.05,,2,29.38,,,0,0,55.0,62,48,0.0,0,51.0
5.3,0,1,0.0,0,2011-09-24,,48,0,0,0,0.0,0,8.0,,0.07,1,4,2.9,0,0,29.98,,2,29.31,,,0,0,57.0,63,51,0.0,0,52.0
5.8,0,1,0.0,0,2011-09-25,,53,0,0,0,0.0,0,6.0,,0.23,1,13,4.7,0,0,29.87,,2,29.18,,,0,0,59.0,65,53,0.0,0,55.0
12.4,0,1,0.0,0,2011-09-26,,50,0,0,0,0.0,0,7.0,,0.9,1,19,8.1,0,0,29.65,,2,28.98,,,0,0,58.0,63,53,0.0,0,53.0
7.1,0,1,0.0,0,2011-09-27,,53,0,0,0,0.0,0,6.0,,0.25,1,5,2.4,0,0,29.7,,2,29.05,,,0,0,59.0,63,54,0.0,0,55.0
6.7,0,1,0.0,0,2011-09-28,,54,0,0,0,0.0,0,6.0,,0.15,1,32,5.7,0,0,29.77,,2,29.12,,,0,0,59.0,64,53,0.0,0,55.0
12.7,0,1,0.0,1,2011-09-29,,50,0,0,0,0.0,0,6.0,,0.09,1,27,11.2,0,0,29.7,,2,29.03,,,0,0,59.0,66,51,0.0,0,54.0
16.3,0,0,0.0,0,2011-09-30,,42,0,0,0,0.0,0,12.0,,0.17,1,34,15.4,0,0,30.0,,2,29.37,,,0,0,53.0,58,47,0.0,0,47.0
11.2,0,0,0.0,0,2011-10-01,,40,0,0,0,0.0,0,15.0,,0.001,0,35,10.7,0,0,30.26,,2,29.59,,,0,0,50.0,56,44,0.0,0,45.0
4.6,0,0,0.0,0,2011-10-02,,39,0,0,0,0.0,0,12.0,,0.0,0,32,4.1,0,0,30.22,,2,29.54,,,0,0,53.0,65,41,0.0,0,46.0
4.1,0,0,0.0,0,2011-10-03,,44,0,0,0,0.0,0,7.0,,0.0,0,2,3.6,0,0,30.2,,2,29.54,,,0,0,58.0,70,45,0.0,0,50.0
1.7,0,0,0.0,0,2011-10-04,,47,0,0,0,0.0,0,5.0,,0.0,0,15,0.7,0,0,30.25,,2,29.58,,,0,0,60.0,74,46,0.0,0,53.0
2.9,0,0,1.0,0,2011-10-05,,47,0,0,0,0.0,0,0.0,,0.0,0,17,1.3,0,0,30.21,,2,29.55,,,0,0,66.0,80,52,0.0,0,55.0
4.6,0,0,4.0,0,2011-10-06,,50,0,0,0,0.0,0,0.0,,0.0,0,15,3.9,0,0,30.22,,2,29.57,,,0,0,69.0,81,56,0.0,0,58.0
6.8,0,0,7.0,0,2011-10-07,,51,0,0,0,0.0,0,0.0,,0.0,0,17,6.4,0,0,30.24,,2,29.59,,,0,0,72.0,84,59,0.0,0,59.0
6.9,0,0,7.0,0,2011-10-08,,53,0,0,0,0.0,0,0.0,,0.0,0,19,6.3,0,0,30.27,,2,29.62,,,0,0,72.0,82,61,0.0,0,60.0
3.8,0,0,3.0,0,2011-10-09,,51,0,0,0,0.0,0,0.0,,0.0,0,10,3.1,0,0,30.28,,2,29.62,,,0,0,68.0,80,56,0.0,0,58.0
6.4,0,0,3.0,0,2011-10-10,,49,0,0,0,0.0,0,0.0,,0.0,0,16,5.9,0,0,30.12,,2,29.45,,,0,0,68.0,77,58,0.0,0,58.0
4.6,0,0,3.0,0,2011-10-11,,52,0,0,0,0.0,0,0.0,,0.0,0,13,3.8,0,0,29.97,,2,29.29,,,0,0,68.0,78,58,0.0,0,59.0
6.8,0,0,2.0,0,2011-10-12,,51,0,0,0,0.0,0,0.0,,0.0,0,14,6.0,0,0,29.76,,2,29.08,,,0,0,67.0,77,57,0.0,0,58.0
6.0,0,1,0.0,0,2011-10-13,,55,0,0,0,0.0,0,7.0,,0.49,1,24,2.8,0,0,29.53,,2,28.87,,,0,0,58.0,64,52,0.0,0,57.0
15.3,0,0,0.0,0,2011-10-14,,41,0,0,0,0.0,0,10.0,,0.0,0,27,15.1,0,0,29.61,,2,28.97,,,0,0,55.0,61,49,0.0,0,48.0
15.1,0,0,0.0,0,2011-10-15,,36,0,0,0,0.0,0,11.0,,0.0,0,26,14.9,0,0,29.81,,2,29.18,,,0,0,54.0,61,47,0.0,0,46.0
8.1,0,0,0.0,0,2011-10-16,,39,0,0,0,0.0,0,12.0,,0.12,1,26,6.7,0,0,29.81,,2,29.15,,,0,0,53.0,60,46,0.0,0,46.0
11.3,0,0,0.0,0,2011-10-17,,33,0,0,0,0.0,0,16.0,,0.0,0,25,11.2,0,0,29.86,,2,29.18,,,0,0,49.0,57,40,0.0,0,42.0
7.2,0,1,0.0,1,2011-10-18,,38,0,0,0,0.0,0,18.0,,0.02,1,36,5.3,0,0,29.83,,2,29.15,,,0,0,47.0,54,40,0.0,0,43.0
19.9,0,1,0.0,0,2011-10-19,,41,0,0,0,0.0,0,18.0,,0.84,1,1,19.6,0,0,29.67,,2,28.97,,,0,0,47.0,49,44,0.0,0,44.0
14.9,0,0,0.0,0,2011-10-20,,38,0,0,0,0.0,0,21.0,,0.07,1,31,14.4,0,0,29.69,,2,29.05,,,0,0,44.0,46,42,0.0,0,42.0
5.7,0,0,0.0,0,2011-10-21,,34,0,0,0,0.0,0,19.0,,0.0,0,28,4.3,0,0,30.04,,2,29.39,,,0,0,46.0,54,37,0.0,0,41.0
3.9,0,0,0.0,0,2011-10-22,,37,0,0,0,0.0,0,13.0,,0.0,0,21,3.7,0,0,30.03,,2,29.35,,,0,0,52.0,66,38,0.0,0,45.0
6.9,0,0,0.0,0,2011-10-23,,42,0,0,0,0.0,0,11.0,,0.22,1,23,5.9,0,0,29.94,,2,29.25,,,1,1,54.0,67,41,0.0,0,49.0
7.1,0,0,0.0,0,2011-10-24,,39,0,0,0,0.0,0,11.0,,0.06,1,27,5.0,0,0,30.05,,2,29.41,,,0,0,54.0,63,45,0.0,0,47.0
10.8,0,1,0.0,0,2011-10-25,,45,0,0,0,0.0,0,3.0,,0.13,1,19,9.0,0,0,29.87,,2,29.19,,,1,1,62.0,74,49,0.0,0,53.0
14.2,0,1,0.0,0,2011-10-26,,42,0,0,0,0.0,0,14.0,,0.0,0,36,13.9,0,0,29.9,,2,29.24,,,0,0,51.0,54,47,0.0,0,46.0
6.9,0,1,0.0,0,2011-10-27,,38,0,0,0,0.0,0,20.0,,0.16,1,1,3.5,0,0,30.05,,2,29.4,,,0,0,45.0,51,38,0.0,0,42.0
5.7,0,0,0.0,0,2011-10-28,,32,0,0,0,0.0,0,20.0,,0.0,0,21,5.2,0,0,30.12,,2,29.43,,,0,0,45.0,54,36,0.0,0,40.0
4.8,0,0,0.0,0,2011-10-29,,29,0,0,0,0.0,0,20.0,,0.0,0,26,3.8,0,0,30.08,,2,29.4,,,0,0,45.0,54,36,0.0,0,38.0
11.2,0,0,0.0,0,2011-10-30,,34,0,0,0,0.0,0,18.0,,0.11,1,19,10.6,0,0,30.03,,2,29.34,,,0,0,47.0,57,37,0.0,0,42.0
5.1,0,1,0.0,0,2011-10-31,,35,0,0,0,0.0,0,19.0,,0.0,0,24,4.4,0,0,30.08,,2,29.41,,,0,0,46.0,53,39,0.0,0,41.0
6.3,0,1,0.0,0,2012-05-01,,53,0,0,0,0.0,1,7.0,,0.32,1,12,5.5,0,0,29.92,,2,29.24,,,0,0,58.0,64,52,0.0,0,56.0
9.6,0,1,4.0,0,2012-05-02,,60,0,0,0,0.0,0,0.0,,0.001,0,20,7.5,0,0,29.83,,2,29.19,,,0,0,69.0,78,60,0.0,0,64.0
13.3,0,1,13.0,0,2012-05-03,,64,0,0,0,0.0,0,0.0,,0.07,1,21,12.8,0,0,29.86,,2,29.23,,,1,1,78.0,86,69,0.0,1,69.0
10.0,0,1,0.0,0,2012-05-04,,55,0,0,0,0.0,1,3.0,,0.28,1,2,6.8,0,0,29.93,,2,29.28,,,1,1,62.0,72,51,0.0,0,58.0
7.7,0,1,0.0,0,2012-05-05,,54,0,0,0,0.0,1,7.0,,0.0,0,2,7.4,0,0,30.0,,2,29.34,,,0,0,58.0,63,53,0.0,0,56.0
7.2,0,1,0.0,0,2012-05-06,,54,0,0,0,0.0,0,1.0,,0.4,1,6,3.4,0,0,29.92,,2,29.27,,,1,1,64.0,73,54,0.0,0,57.0
